x, y, z, r, g, b
41, -70, -82, 4.1, 7.0, 8.2
41, -69, -82, 4.1, 6.9, 8.2
41, -68, -82, 4.1, 6.8, 8.2
41, -67, -82, 4.1, 6.7, 8.2
41, -66, -82, 4.1, 6.6, 8.2
41, -65, -82, 4.1, 6.5, 8.2
41, -64, -82, 4.1, 6.4, 8.2
41, -63, -82, 4.1, 6.3, 8.2
41, -62, -82, 4.1, 6.2, 8.2
41, -61, -82, 4.1, 6.1, 8.2
41, -60, -82, 4.1, 6.0, 8.2
41, -59, -82, 4.1, 5.9, 8.2
41, -58, -82, 4.1, 5.8, 8.2
41, -57, -82, 4.1, 5.7, 8.2
41, -56, -82, 4.1, 5.6, 8.2
41, -55, -82, 4.1, 5.5, 8.2
41, -54, -82, 4.1, 5.4, 8.2
41, -53, -82, 4.1, 5.3, 8.2
41, -52, -82, 4.1, 5.2, 8.2
41, -51, -82, 4.1, 5.1, 8.2
41, -50, -82, 4.1, 5.0, 8.2
41, -49, -82, 4.1, 4.9, 8.2
41, -48, -82, 4.1, 4.8, 8.2
41, -47, -82, 4.1, 4.7, 8.2
41, -46, -82, 4.1, 4.6, 8.2
41, -45, -82, 4.1, 4.5, 8.2
41, -44, -82, 4.1, 4.4, 8.2
41, -43, -82, 4.1, 4.3, 8.2
41, -42, -82, 4.1, 4.2, 8.2
41, -41, -82, 4.1, 4.1, 8.2
41, -40, -80, 4.1, 4.0, 8.0
41, -39, -78, 4.1, 3.9, 7.8
41, -38, -76, 4.1, 3.8, 7.6
41, -37, -74, 4.1, 3.7, 7.4
41, -36, -72, 4.1, 3.6, 7.2
41, -35, -70, 4.1, 3.5, 7.0
41, -34, -68, 4.1, 3.4, 6.8
41, -33, -66, 4.1, 3.3, 6.6
41, -32, -64, 4.1, 3.2, 6.4
41, -31, -62, 4.1, 3.1, 6.2
41, -30, -60, 4.1, 3.0, 6.0
41, -29, -58, 4.1, 2.9, 5.8
41, -28, -56, 4.1, 2.8, 5.6
41, -27, -54, 4.1, 2.7, 5.4
41, -26, -52, 4.1, 2.6, 5.2
41, -25, -50, 4.1, 2.5, 5.0
41, -24, -48, 4.1, 2.4, 4.8
41, -23, -46, 4.1, 2.3, 4.6
41, -22, -44, 4.1, 2.2, 4.4
41, -21, -42, 4.1, 2.1, 4.2
41, -20, -40, 4.1, 2.0, 4.0
41, -19, -38, 4.1, 1.9, 3.8
41, -18, -36, 4.1, 1.8, 3.6
41, -17, -34, 4.1, 1.7, 3.4
41, -16, -32, 4.1, 1.6, 3.2
41, -15, -30, 4.1, 1.5, 3.0
41, -14, -28, 4.1, 1.4, 2.8
41, -13, -26, 4.1, 1.3, 2.6
41, -12, -24, 4.1, 1.2, 2.4
41, -11, -22, 4.1, 1.1, 2.2
41, -10, -20, 4.1, 1.0, 2.0
41, -9, -18, 4.1, 0.9, 1.8
41, -8, -16, 4.1, 0.8, 1.6
41, -7, -14, 4.1, 0.7, 1.4
41, -6, -12, 4.1, 0.6, 1.2
41, -5, -10, 4.1, 0.5, 1.0
41, -4, -8, 4.1, 0.4, 0.8
41, -3, -6, 4.1, 0.3, 0.6
41, -2, -4, 4.1, 0.2, 0.4
41, -1, -2, 4.1, 0.1, 0.2
41, 0, 0, 4.1, 0.0, 0.0
41, 1, 2, 4.1, 0.1, 0.2
41, 2, 4, 4.1, 0.2, 0.4
41, 3, 6, 4.1, 0.3, 0.6
41, 4, 8, 4.1, 0.4, 0.8
41, 5, 10, 4.1, 0.5, 1.0
41, 6, 12, 4.1, 0.6, 1.2
41, 7, 14, 4.1, 0.7, 1.4
41, 8, 16, 4.1, 0.8, 1.6
41, 9, 18, 4.1, 0.9, 1.8
41, 10, 20, 4.1, 1.0, 2.0
41, 11, 22, 4.1, 1.1, 2.2
41, 12, 24, 4.1, 1.2, 2.4
41, 13, 26, 4.1, 1.3, 2.6
41, 14, 28, 4.1, 1.4, 2.8
41, 15, 30, 4.1, 1.5, 3.0
41, 16, 32, 4.1, 1.6, 3.2
41, 17, 34, 4.1, 1.7, 3.4
41, 18, 36, 4.1, 1.8, 3.6
41, 19, 38, 4.1, 1.9, 3.8
41, 20, 40, 4.1, 2.0, 4.0
41, 21, 42, 4.1, 2.1, 4.2
41, 22, 44, 4.1, 2.2, 4.4
41, 23, 46, 4.1, 2.3, 4.6
41, 24, 48, 4.1, 2.4, 4.8
41, 25, 50, 4.1, 2.5, 5.0
41, 26, 52, 4.1, 2.6, 5.2
41, 27, 54, 4.1, 2.7, 5.4
41, 28, 56, 4.1, 2.8, 5.6
41, 29, 58, 4.1, 2.9, 5.8
41, 30, 60, 4.1, 3.0, 6.0
41, 31, 62, 4.1, 3.1, 6.2
41, 32, 64, 4.1, 3.2, 6.4
41, 33, 66, 4.1, 3.3, 6.6
41, 34, 68, 4.1, 3.4, 6.8
41, 35, 70, 4.1, 3.5, 7.0
41, 36, 72, 4.1, 3.6, 7.2
41, 37, 74, 4.1, 3.7, 7.4
41, 38, 76, 4.1, 3.8, 7.6
41, 39, 78, 4.1, 3.9, 7.8
41, 40, 80, 4.1, 4.0, 8.0
41, 41, 82, 4.1, 4.1, 8.2
41, 42, 82, 4.1, 4.2, 8.2
41, 43, 82, 4.1, 4.3, 8.2
41, 44, 82, 4.1, 4.4, 8.2
41, 45, 82, 4.1, 4.5, 8.2
41, 46, 82, 4.1, 4.6, 8.2
41, 47, 82, 4.1, 4.7, 8.2
41, 48, 82, 4.1, 4.8, 8.2
41, 49, 82, 4.1, 4.9, 8.2
41, 50, 82, 4.1, 5.0, 8.2
41, 51, 82, 4.1, 5.1, 8.2
41, 52, 82, 4.1, 5.2, 8.2
41, 53, 82, 4.1, 5.3, 8.2
41, 54, 82, 4.1, 5.4, 8.2
41, 55, 82, 4.1, 5.5, 8.2
41, 56, 82, 4.1, 5.6, 8.2
41, 57, 82, 4.1, 5.7, 8.2
41, 58, 82, 4.1, 5.8, 8.2
41, 59, 82, 4.1, 5.9, 8.2
41, 60, 82, 4.1, 6.0, 8.2
41, 61, 82, 4.1, 6.1, 8.2
41, 62, 82, 4.1, 6.2, 8.2
41, 63, 82, 4.1, 6.3, 8.2
41, 64, 82, 4.1, 6.4, 8.2
41, 65, 82, 4.1, 6.5, 8.2
41, 66, 82, 4.1, 6.6, 8.2
41, 67, 82, 4.1, 6.7, 8.2
41, 68, 82, 4.1, 6.8, 8.2
41, 69, 82, 4.1, 6.9, 8.2
41, 70, 82, 4.1, 7.0, 8.2
41, 71, 82, 4.1, 7.1, 8.2
41, 72, 82, 4.1, 7.2, 8.2
41, 73, 82, 4.1, 7.3, 8.2
41, 74, 82, 4.1, 7.4, 8.2
41, 75, 82, 4.1, 7.5, 8.2
41, 76, 82, 4.1, 7.6, 8.2
41, 77, 82, 4.1, 7.7, 8.2
41, 78, 82, 4.1, 7.8, 8.2
41, 79, 82, 4.1, 7.9, 8.2
41, 80, 82, 4.1, 8.0, 8.2
41, 81, 82, 4.1, 8.1, 8.2
41, 82, 82, 4.1, 8.2, 8.2
41, 83, 82, 4.1, 8.3, 8.2
41, 84, 82, 4.1, 8.4, 8.2
41, 85, 82, 4.1, 8.5, 8.2
41, 86, 82, 4.1, 8.6, 8.2
41, 87, 82, 4.1, 8.7, 8.2
41, 88, 82, 4.1, 8.8, 8.2
41, 89, 82, 4.1, 8.9, 8.2
41, 90, 82, 4.1, 9.0, 8.2
41, 91, 82, 4.1, 9.1, 8.2
41, 92, 82, 4.1, 9.2, 8.2
41, 93, 82, 4.1, 9.3, 8.2
41, 94, 82, 4.1, 9.4, 8.2
41, 95, 82, 4.1, 9.5, 8.2
41, 96, 82, 4.1, 9.6, 8.2
41, 97, 82, 4.1, 9.7, 8.2
41, 98, 82, 4.1, 9.8, 8.2
41, 99, 82, 4.1, 9.9, 8.2
41, 100, 82, 4.1, 10.0, 8.2
42, -100, -84, 4.2, 10.0, 8.4
42, -99, -84, 4.2, 9.9, 8.4
42, -98, -84, 4.2, 9.8, 8.4
42, -97, -84, 4.2, 9.7, 8.4
42, -96, -84, 4.2, 9.6, 8.4
42, -95, -84, 4.2, 9.5, 8.4
42, -94, -84, 4.2, 9.4, 8.4
42, -93, -84, 4.2, 9.3, 8.4
42, -92, -84, 4.2, 9.2, 8.4
42, -91, -84, 4.2, 9.1, 8.4
42, -90, -84, 4.2, 9.0, 8.4
42, -89, -84, 4.2, 8.9, 8.4
42, -88, -84, 4.2, 8.8, 8.4
42, -87, -84, 4.2, 8.7, 8.4
42, -86, -84, 4.2, 8.6, 8.4
42, -85, -84, 4.2, 8.5, 8.4
42, -84, -84, 4.2, 8.4, 8.4
42, -83, -84, 4.2, 8.3, 8.4
42, -82, -84, 4.2, 8.2, 8.4
42, -81, -84, 4.2, 8.1, 8.4
42, -80, -84, 4.2, 8.0, 8.4
42, -79, -84, 4.2, 7.9, 8.4
42, -78, -84, 4.2, 7.8, 8.4
42, -77, -84, 4.2, 7.7, 8.4
42, -76, -84, 4.2, 7.6, 8.4
42, -75, -84, 4.2, 7.5, 8.4
42, -74, -84, 4.2, 7.4, 8.4
42, -73, -84, 4.2, 7.3, 8.4
42, -72, -84, 4.2, 7.2, 8.4
42, -71, -84, 4.2, 7.1, 8.4
42, -70, -84, 4.2, 7.0, 8.4
42, -69, -84, 4.2, 6.9, 8.4
42, -68, -84, 4.2, 6.8, 8.4
42, -67, -84, 4.2, 6.7, 8.4
42, -66, -84, 4.2, 6.6, 8.4
42, -65, -84, 4.2, 6.5, 8.4
42, -64, -84, 4.2, 6.4, 8.4
42, -63, -84, 4.2, 6.3, 8.4
42, -62, -84, 4.2, 6.2, 8.4
42, -61, -84, 4.2, 6.1, 8.4
42, -60, -84, 4.2, 6.0, 8.4
42, -59, -84, 4.2, 5.9, 8.4
42, -58, -84, 4.2, 5.8, 8.4
42, -57, -84, 4.2, 5.7, 8.4
42, -56, -84, 4.2, 5.6, 8.4
42, -55, -84, 4.2, 5.5, 8.4
42, -54, -84, 4.2, 5.4, 8.4
42, -53, -84, 4.2, 5.3, 8.4
42, -52, -84, 4.2, 5.2, 8.4
42, -51, -84, 4.2, 5.1, 8.4
42, -50, -84, 4.2, 5.0, 8.4
42, -49, -84, 4.2, 4.9, 8.4
42, -48, -84, 4.2, 4.8, 8.4
42, -47, -84, 4.2, 4.7, 8.4
42, -46, -84, 4.2, 4.6, 8.4
42, -45, -84, 4.2, 4.5, 8.4
42, -44, -84, 4.2, 4.4, 8.4
42, -43, -84, 4.2, 4.3, 8.4
42, -42, -84, 4.2, 4.2, 8.4
42, -41, -82, 4.2, 4.1, 8.2
42, -40, -80, 4.2, 4.0, 8.0
42, -39, -78, 4.2, 3.9, 7.8
42, -38, -76, 4.2, 3.8, 7.6
42, -37, -74, 4.2, 3.7, 7.4
42, -36, -72, 4.2, 3.6, 7.2
42, -35, -70, 4.2, 3.5, 7.0
42, -34, -68, 4.2, 3.4, 6.8
42, -33, -66, 4.2, 3.3, 6.6
42, -32, -64, 4.2, 3.2, 6.4
42, -31, -62, 4.2, 3.1, 6.2
42, -30, -60, 4.2, 3.0, 6.0
42, -29, -58, 4.2, 2.9, 5.8
42, -28, -56, 4.2, 2.8, 5.6
42, -27, -54, 4.2, 2.7, 5.4
42, -26, -52, 4.2, 2.6, 5.2
42, -25, -50, 4.2, 2.5, 5.0
42, -24, -48, 4.2, 2.4, 4.8
42, -23, -46, 4.2, 2.3, 4.6
42, -22, -44, 4.2, 2.2, 4.4
42, -21, -42, 4.2, 2.1, 4.2
42, -20, -40, 4.2, 2.0, 4.0
42, -19, -38, 4.2, 1.9, 3.8
42, -18, -36, 4.2, 1.8, 3.6
42, -17, -34, 4.2, 1.7, 3.4
42, -16, -32, 4.2, 1.6, 3.2
42, -15, -30, 4.2, 1.5, 3.0
42, -14, -28, 4.2, 1.4, 2.8
42, -13, -26, 4.2, 1.3, 2.6
42, -12, -24, 4.2, 1.2, 2.4
42, -11, -22, 4.2, 1.1, 2.2
42, -10, -20, 4.2, 1.0, 2.0
42, -9, -18, 4.2, 0.9, 1.8
42, -8, -16, 4.2, 0.8, 1.6
42, -7, -14, 4.2, 0.7, 1.4
42, -6, -12, 4.2, 0.6, 1.2
42, -5, -10, 4.2, 0.5, 1.0
42, -4, -8, 4.2, 0.4, 0.8
42, -3, -6, 4.2, 0.3, 0.6
42, -2, -4, 4.2, 0.2, 0.4
42, -1, -2, 4.2, 0.1, 0.2
42, 0, 0, 4.2, 0.0, 0.0
42, 1, 2, 4.2, 0.1, 0.2
42, 2, 4, 4.2, 0.2, 0.4
42, 3, 6, 4.2, 0.3, 0.6
42, 4, 8, 4.2, 0.4, 0.8
42, 5, 10, 4.2, 0.5, 1.0
42, 6, 12, 4.2, 0.6, 1.2
42, 7, 14, 4.2, 0.7, 1.4
42, 8, 16, 4.2, 0.8, 1.6
42, 9, 18, 4.2, 0.9, 1.8
42, 10, 20, 4.2, 1.0, 2.0
42, 11, 22, 4.2, 1.1, 2.2
42, 12, 24, 4.2, 1.2, 2.4
42, 13, 26, 4.2, 1.3, 2.6
42, 14, 28, 4.2, 1.4, 2.8
42, 15, 30, 4.2, 1.5, 3.0
42, 16, 32, 4.2, 1.6, 3.2
42, 17, 34, 4.2, 1.7, 3.4
42, 18, 36, 4.2, 1.8, 3.6
42, 19, 38, 4.2, 1.9, 3.8
42, 20, 40, 4.2, 2.0, 4.0
42, 21, 42, 4.2, 2.1, 4.2
42, 22, 44, 4.2, 2.2, 4.4
42, 23, 46, 4.2, 2.3, 4.6
42, 24, 48, 4.2, 2.4, 4.8
42, 25, 50, 4.2, 2.5, 5.0
42, 26, 52, 4.2, 2.6, 5.2
42, 27, 54, 4.2, 2.7, 5.4
42, 28, 56, 4.2, 2.8, 5.6
42, 29, 58, 4.2, 2.9, 5.8
42, 30, 60, 4.2, 3.0, 6.0
42, 31, 62, 4.2, 3.1, 6.2
42, 32, 64, 4.2, 3.2, 6.4
42, 33, 66, 4.2, 3.3, 6.6
42, 34, 68, 4.2, 3.4, 6.8
42, 35, 70, 4.2, 3.5, 7.0
42, 36, 72, 4.2, 3.6, 7.2
42, 37, 74, 4.2, 3.7, 7.4
42, 38, 76, 4.2, 3.8, 7.6
42, 39, 78, 4.2, 3.9, 7.8
42, 40, 80, 4.2, 4.0, 8.0
42, 41, 82, 4.2, 4.1, 8.2
42, 42, 84, 4.2, 4.2, 8.4
42, 43, 84, 4.2, 4.3, 8.4
42, 44, 84, 4.2, 4.4, 8.4
42, 45, 84, 4.2, 4.5, 8.4
42, 46, 84, 4.2, 4.6, 8.4
42, 47, 84, 4.2, 4.7, 8.4
42, 48, 84, 4.2, 4.8, 8.4
42, 49, 84, 4.2, 4.9, 8.4
42, 50, 84, 4.2, 5.0, 8.4
42, 51, 84, 4.2, 5.1, 8.4
42, 52, 84, 4.2, 5.2, 8.4
42, 53, 84, 4.2, 5.3, 8.4
42, 54, 84, 4.2, 5.4, 8.4
42, 55, 84, 4.2, 5.5, 8.4
42, 56, 84, 4.2, 5.6, 8.4
42, 57, 84, 4.2, 5.7, 8.4
42, 58, 84, 4.2, 5.8, 8.4
42, 59, 84, 4.2, 5.9, 8.4
42, 60, 84, 4.2, 6.0, 8.4
42, 61, 84, 4.2, 6.1, 8.4
42, 62, 84, 4.2, 6.2, 8.4
42, 63, 84, 4.2, 6.3, 8.4
42, 64, 84, 4.2, 6.4, 8.4
42, 65, 84, 4.2, 6.5, 8.4
42, 66, 84, 4.2, 6.6, 8.4
42, 67, 84, 4.2, 6.7, 8.4
42, 68, 84, 4.2, 6.8, 8.4
42, 69, 84, 4.2, 6.9, 8.4
42, 70, 84, 4.2, 7.0, 8.4
42, 71, 84, 4.2, 7.1, 8.4
42, 72, 84, 4.2, 7.2, 8.4
42, 73, 84, 4.2, 7.3, 8.4
42, 74, 84, 4.2, 7.4, 8.4
42, 75, 84, 4.2, 7.5, 8.4
42, 76, 84, 4.2, 7.6, 8.4
42, 77, 84, 4.2, 7.7, 8.4
42, 78, 84, 4.2, 7.8, 8.4
42, 79, 84, 4.2, 7.9, 8.4
42, 80, 84, 4.2, 8.0, 8.4
42, 81, 84, 4.2, 8.1, 8.4
42, 82, 84, 4.2, 8.2, 8.4
42, 83, 84, 4.2, 8.3, 8.4
42, 84, 84, 4.2, 8.4, 8.4
42, 85, 84, 4.2, 8.5, 8.4
42, 86, 84, 4.2, 8.6, 8.4
42, 87, 84, 4.2, 8.7, 8.4
42, 88, 84, 4.2, 8.8, 8.4
42, 89, 84, 4.2, 8.9, 8.4
42, 90, 84, 4.2, 9.0, 8.4
42, 91, 84, 4.2, 9.1, 8.4
42, 92, 84, 4.2, 9.2, 8.4
42, 93, 84, 4.2, 9.3, 8.4
42, 94, 84, 4.2, 9.4, 8.4
42, 95, 84, 4.2, 9.5, 8.4
42, 96, 84, 4.2, 9.6, 8.4
42, 97, 84, 4.2, 9.7, 8.4
42, 98, 84, 4.2, 9.8, 8.4
42, 99, 84, 4.2, 9.9, 8.4
42, 100, 84, 4.2, 10.0, 8.4
43, -100, -86, 4.3, 10.0, 8.6
43, -99, -86, 4.3, 9.9, 8.6
43, -98, -86, 4.3, 9.8, 8.6
43, -97, -86, 4.3, 9.7, 8.6
43, -96, -86, 4.3, 9.6, 8.6
43, -95, -86, 4.3, 9.5, 8.6
43, -94, -86, 4.3, 9.4, 8.6
43, -93, -86, 4.3, 9.3, 8.6
43, -92, -86, 4.3, 9.2, 8.6
43, -91, -86, 4.3, 9.1, 8.6
43, -90, -86, 4.3, 9.0, 8.6
43, -89, -86, 4.3, 8.9, 8.6
43, -88, -86, 4.3, 8.8, 8.6
43, -87, -86, 4.3, 8.7, 8.6
43, -86, -86, 4.3, 8.6, 8.6
43, -85, -86, 4.3, 8.5, 8.6
43, -84, -86, 4.3, 8.4, 8.6
43, -83, -86, 4.3, 8.3, 8.6
43, -82, -86, 4.3, 8.2, 8.6
43, -81, -86, 4.3, 8.1, 8.6
43, -80, -86, 4.3, 8.0, 8.6
43, -79, -86, 4.3, 7.9, 8.6
43, -78, -86, 4.3, 7.8, 8.6
43, -77, -86, 4.3, 7.7, 8.6
43, -76, -86, 4.3, 7.6, 8.6
43, -75, -86, 4.3, 7.5, 8.6
43, -74, -86, 4.3, 7.4, 8.6
43, -73, -86, 4.3, 7.3, 8.6
43, -72, -86, 4.3, 7.2, 8.6
43, -71, -86, 4.3, 7.1, 8.6
43, -70, -86, 4.3, 7.0, 8.6
43, -69, -86, 4.3, 6.9, 8.6
43, -68, -86, 4.3, 6.8, 8.6
43, -67, -86, 4.3, 6.7, 8.6
43, -66, -86, 4.3, 6.6, 8.6
43, -65, -86, 4.3, 6.5, 8.6
43, -64, -86, 4.3, 6.4, 8.6
43, -63, -86, 4.3, 6.3, 8.6
43, -62, -86, 4.3, 6.2, 8.6
43, -61, -86, 4.3, 6.1, 8.6
43, -60, -86, 4.3, 6.0, 8.6
43, -59, -86, 4.3, 5.9, 8.6
43, -58, -86, 4.3, 5.8, 8.6
43, -57, -86, 4.3, 5.7, 8.6
43, -56, -86, 4.3, 5.6, 8.6
43, -55, -86, 4.3, 5.5, 8.6
43, -54, -86, 4.3, 5.4, 8.6
43, -53, -86, 4.3, 5.3, 8.6
43, -52, -86, 4.3, 5.2, 8.6
43, -51, -86, 4.3, 5.1, 8.6
43, -50, -86, 4.3, 5.0, 8.6
43, -49, -86, 4.3, 4.9, 8.6
43, -48, -86, 4.3, 4.8, 8.6
43, -47, -86, 4.3, 4.7, 8.6
43, -46, -86, 4.3, 4.6, 8.6
43, -45, -86, 4.3, 4.5, 8.6
43, -44, -86, 4.3, 4.4, 8.6
43, -43, -86, 4.3, 4.3, 8.6
43, -42, -84, 4.3, 4.2, 8.4
43, -41, -82, 4.3, 4.1, 8.2
43, -40, -80, 4.3, 4.0, 8.0
43, -39, -78, 4.3, 3.9, 7.8
43, -38, -76, 4.3, 3.8, 7.6
43, -37, -74, 4.3, 3.7, 7.4
43, -36, -72, 4.3, 3.6, 7.2
43, -35, -70, 4.3, 3.5, 7.0
43, -34, -68, 4.3, 3.4, 6.8
43, -33, -66, 4.3, 3.3, 6.6
43, -32, -64, 4.3, 3.2, 6.4
43, -31, -62, 4.3, 3.1, 6.2
43, -30, -60, 4.3, 3.0, 6.0
43, -29, -58, 4.3, 2.9, 5.8
43, -28, -56, 4.3, 2.8, 5.6
43, -27, -54, 4.3, 2.7, 5.4
43, -26, -52, 4.3, 2.6, 5.2
43, -25, -50, 4.3, 2.5, 5.0
43, -24, -48, 4.3, 2.4, 4.8
43, -23, -46, 4.3, 2.3, 4.6
43, -22, -44, 4.3, 2.2, 4.4
43, -21, -42, 4.3, 2.1, 4.2
43, -20, -40, 4.3, 2.0, 4.0
43, -19, -38, 4.3, 1.9, 3.8
43, -18, -36, 4.3, 1.8, 3.6
43, -17, -34, 4.3, 1.7, 3.4
43, -16, -32, 4.3, 1.6, 3.2
43, -15, -30, 4.3, 1.5, 3.0
43, -14, -28, 4.3, 1.4, 2.8
43, -13, -26, 4.3, 1.3, 2.6
43, -12, -24, 4.3, 1.2, 2.4
43, -11, -22, 4.3, 1.1, 2.2
43, -10, -20, 4.3, 1.0, 2.0
43, -9, -18, 4.3, 0.9, 1.8
43, -8, -16, 4.3, 0.8, 1.6
43, -7, -14, 4.3, 0.7, 1.4
43, -6, -12, 4.3, 0.6, 1.2
43, -5, -10, 4.3, 0.5, 1.0
43, -4, -8, 4.3, 0.4, 0.8
43, -3, -6, 4.3, 0.3, 0.6
43, -2, -4, 4.3, 0.2, 0.4
43, -1, -2, 4.3, 0.1, 0.2
43, 0, 0, 4.3, 0.0, 0.0
43, 1, 2, 4.3, 0.1, 0.2
43, 2, 4, 4.3, 0.2, 0.4
43, 3, 6, 4.3, 0.3, 0.6
43, 4, 8, 4.3, 0.4, 0.8
43, 5, 10, 4.3, 0.5, 1.0
43, 6, 12, 4.3, 0.6, 1.2
43, 7, 14, 4.3, 0.7, 1.4
43, 8, 16, 4.3, 0.8, 1.6
43, 9, 18, 4.3, 0.9, 1.8
43, 10, 20, 4.3, 1.0, 2.0
43, 11, 22, 4.3, 1.1, 2.2
43, 12, 24, 4.3, 1.2, 2.4
43, 13, 26, 4.3, 1.3, 2.6
43, 14, 28, 4.3, 1.4, 2.8
43, 15, 30, 4.3, 1.5, 3.0
43, 16, 32, 4.3, 1.6, 3.2
43, 17, 34, 4.3, 1.7, 3.4
43, 18, 36, 4.3, 1.8, 3.6
43, 19, 38, 4.3, 1.9, 3.8
43, 20, 40, 4.3, 2.0, 4.0
43, 21, 42, 4.3, 2.1, 4.2
43, 22, 44, 4.3, 2.2, 4.4
43, 23, 46, 4.3, 2.3, 4.6
43, 24, 48, 4.3, 2.4, 4.8
43, 25, 50, 4.3, 2.5, 5.0
43, 26, 52, 4.3, 2.6, 5.2
43, 27, 54, 4.3, 2.7, 5.4
43, 28, 56, 4.3, 2.8, 5.6
43, 29, 58, 4.3, 2.9, 5.8
43, 30, 60, 4.3, 3.0, 6.0
43, 31, 62, 4.3, 3.1, 6.2
43, 32, 64, 4.3, 3.2, 6.4
43, 33, 66, 4.3, 3.3, 6.6
43, 34, 68, 4.3, 3.4, 6.8
43, 35, 70, 4.3, 3.5, 7.0
43, 36, 72, 4.3, 3.6, 7.2
43, 37, 74, 4.3, 3.7, 7.4
43, 38, 76, 4.3, 3.8, 7.6
43, 39, 78, 4.3, 3.9, 7.8
43, 40, 80, 4.3, 4.0, 8.0
43, 41, 82, 4.3, 4.1, 8.2
43, 42, 84, 4.3, 4.2, 8.4
43, 43, 86, 4.3, 4.3, 8.6
43, 44, 86, 4.3, 4.4, 8.6
43, 45, 86, 4.3, 4.5, 8.6
43, 46, 86, 4.3, 4.6, 8.6
43, 47, 86, 4.3, 4.7, 8.6
43, 48, 86, 4.3, 4.8, 8.6
43, 49, 86, 4.3, 4.9, 8.6
43, 50, 86, 4.3, 5.0, 8.6
43, 51, 86, 4.3, 5.1, 8.6
43, 52, 86, 4.3, 5.2, 8.6
43, 53, 86, 4.3, 5.3, 8.6
43, 54, 86, 4.3, 5.4, 8.6
43, 55, 86, 4.3, 5.5, 8.6
43, 56, 86, 4.3, 5.6, 8.6
43, 57, 86, 4.3, 5.7, 8.6
43, 58, 86, 4.3, 5.8, 8.6
43, 59, 86, 4.3, 5.9, 8.6
43, 60, 86, 4.3, 6.0, 8.6
43, 61, 86, 4.3, 6.1, 8.6
43, 62, 86, 4.3, 6.2, 8.6
43, 63, 86, 4.3, 6.3, 8.6
43, 64, 86, 4.3, 6.4, 8.6
43, 65, 86, 4.3, 6.5, 8.6
43, 66, 86, 4.3, 6.6, 8.6
43, 67, 86, 4.3, 6.7, 8.6
43, 68, 86, 4.3, 6.8, 8.6
43, 69, 86, 4.3, 6.9, 8.6
43, 70, 86, 4.3, 7.0, 8.6
43, 71, 86, 4.3, 7.1, 8.6
43, 72, 86, 4.3, 7.2, 8.6
43, 73, 86, 4.3, 7.3, 8.6
43, 74, 86, 4.3, 7.4, 8.6
43, 75, 86, 4.3, 7.5, 8.6
43, 76, 86, 4.3, 7.6, 8.6
43, 77, 86, 4.3, 7.7, 8.6
43, 78, 86, 4.3, 7.8, 8.6
43, 79, 86, 4.3, 7.9, 8.6
43, 80, 86, 4.3, 8.0, 8.6
43, 81, 86, 4.3, 8.1, 8.6
43, 82, 86, 4.3, 8.2, 8.6
43, 83, 86, 4.3, 8.3, 8.6
43, 84, 86, 4.3, 8.4, 8.6
43, 85, 86, 4.3, 8.5, 8.6
43, 86, 86, 4.3, 8.6, 8.6
43, 87, 86, 4.3, 8.7, 8.6
43, 88, 86, 4.3, 8.8, 8.6
43, 89, 86, 4.3, 8.9, 8.6
43, 90, 86, 4.3, 9.0, 8.6
43, 91, 86, 4.3, 9.1, 8.6
43, 92, 86, 4.3, 9.2, 8.6
43, 93, 86, 4.3, 9.3, 8.6
43, 94, 86, 4.3, 9.4, 8.6
43, 95, 86, 4.3, 9.5, 8.6
43, 96, 86, 4.3, 9.6, 8.6
43, 97, 86, 4.3, 9.7, 8.6
43, 98, 86, 4.3, 9.8, 8.6
43, 99, 86, 4.3, 9.9, 8.6
43, 100, 86, 4.3, 10.0, 8.6
44, -100, -88, 4.4, 10.0, 8.8
44, -99, -88, 4.4, 9.9, 8.8
44, -98, -88, 4.4, 9.8, 8.8
44, -97, -88, 4.4, 9.7, 8.8
44, -96, -88, 4.4, 9.6, 8.8
44, -95, -88, 4.4, 9.5, 8.8
44, -94, -88, 4.4, 9.4, 8.8
44, -93, -88, 4.4, 9.3, 8.8
44, -92, -88, 4.4, 9.2, 8.8
44, -91, -88, 4.4, 9.1, 8.8
44, -90, -88, 4.4, 9.0, 8.8
44, -89, -88, 4.4, 8.9, 8.8
44, -88, -88, 4.4, 8.8, 8.8
44, -87, -88, 4.4, 8.7, 8.8
44, -86, -88, 4.4, 8.6, 8.8
44, -85, -88, 4.4, 8.5, 8.8
44, -84, -88, 4.4, 8.4, 8.8
44, -83, -88, 4.4, 8.3, 8.8
44, -82, -88, 4.4, 8.2, 8.8
44, -81, -88, 4.4, 8.1, 8.8
44, -80, -88, 4.4, 8.0, 8.8
44, -79, -88, 4.4, 7.9, 8.8
44, -78, -88, 4.4, 7.8, 8.8
44, -77, -88, 4.4, 7.7, 8.8
44, -76, -88, 4.4, 7.6, 8.8
44, -75, -88, 4.4, 7.5, 8.8
44, -74, -88, 4.4, 7.4, 8.8
44, -73, -88, 4.4, 7.3, 8.8
44, -72, -88, 4.4, 7.2, 8.8
44, -71, -88, 4.4, 7.1, 8.8
44, -70, -88, 4.4, 7.0, 8.8
44, -69, -88, 4.4, 6.9, 8.8
44, -68, -88, 4.4, 6.8, 8.8
44, -67, -88, 4.4, 6.7, 8.8
44, -66, -88, 4.4, 6.6, 8.8
